Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2021-09-30,-0.00527325522415763,-0.00527325522415763,0.00610127072677984,0.00610127072677984,0,-0.00210371949554482
2021-10-01,-0.0048989638012051,-0.0048989638012051,0.00598542240226695,0.00598542240226695,0,-0.00527325522415763
2021-10-04,0.00903948802426683,0.00903948802426683,0.0061909422742616,0.0061909422742616,0,-0.0048989638012051
2021-10-05,0.00738035894606697,0.00738035894606697,0.00633741609362962,0.00633741609362962,0,0.00903948802426683
2021-10-06,-0.00994139721206562,-0.00994139721206562,0.00680499200184483,0.00680499200184483,0,0.00738035894606697
2021-10-07,0.00814702470131476,0.00814702470131476,0.00698956645628083,0.00698956645628083,0,-0.00994139721206562
2021-10-08,0.00587632330357852,0.00587632330357852,0.00706490987886241,0.00706490987886241,0,0.00814702470131476
2021-10-11,0.00283194239749204,0.00283194239749204,0.00704950546475935,0.00704950546475935,0,0.00587632330357852
2021-10-12,0.00255997301576219,0.00255997301576219,0.00705196255976272,0.00705196255976272,0,0.00283194239749204
2021-10-13,0.00939334195098345,0.00939334195098345,0.00712406805809033,0.00712406805809033,0,0.00255997301576219
2021-10-14,0.0096877099759962,0.0096877099759962,0.00727653886929638,0.00727653886929638,0,0.00939334195098345
2021-10-18,0.00752401957349829,0.00752401957349829,0.0072968454637753,0.0072968454637753,0,0.0096877099759962
2021-10-19,-0.00316029621467049,-0.00316029621467049,0.00674842136625111,0.00674842136625111,0,0.00752401957349829
2021-10-20,-0.0082949332443626,-0.0082949332443626,0.00699771888920512,0.00699771888920512,0,-0.00316029621467049
2021-10-21,-0.00485668291158485,-0.00485668291158485,0.00713806757387569,0.00713806757387569,0,-0.0082949332443626
2021-10-22,-0.0034827257394314,-0.0034827257394314,0.00642941616531193,0.00642941616531193,0,-0.00485668291158485
2021-10-25,0.000579465405498973,0.000579465405498973,0.00642618809277576,0.00642618809277576,0,-0.0034827257394314
2021-10-26,0.00785852166355233,0.00785852166355233,0.00661589852077178,0.00661589852077178,0,0.000579465405498973
2021-10-27,-0.00314979406096392,-0.00314979406096392,0.00648430881939835,0.00648430881939835,0,0.00785852166355233
2021-10-28,-0.0196134303875885,-0.0196134303875885,0.00797640978557822,0.00797640978557822,0,-0.00314979406096392
2021-10-29,-0.0104479055444702,-0.0104479055444702,0.00824971604863695,0.00824971604863695,0,-0.0196134303875885
2021-11-01,0.0144941061715931,0.0144941061715931,0.00874941542690304,0.00874941542690304,0,-0.0104479055444702
2021-11-02,-0.00227262873684595,-0.00227262873684595,0.00857448780226328,0.00857448780226328,0,0.0144941061715931
